Lname,Fname,Freq,Times
LEICESTER,JOSEPH HENRY,1.5210513E-5,1,Sapper
LEIGH,ROBERT WALLACE,1.5210513E-5,1,Private
LEIGHTON,FREDERICK,1.5210513E-5,1,Private
LEIGHTON,JAMES NEWELL,1.5210513E-5,1,Private
LEITH,THOMAS LORNE,1.5210513E-5,1,Private
LEMAY,ARTHUR,1.5210513E-5,1,Private
LEMAY,HENRI,1.5210513E-5,1,Private
LEMAY,THOMAS,1.5210513E-5,1,Private
LEMIEUX,ADJUTOR,1.5210513E-5,1,Private
LEMIEUX,LOUIS RODOLPHE,1.5210513E-5,1,Lieutenant
LEMON,HUGH,1.5210513E-5,1,Private
LEMONS,LEON,1.5210513E-5,1,Private
LENNIE,HUGH,1.5210513E-5,1,Private
LEONARD,ARTHUR VINCENT,1.5210513E-5,1,Captain
LEONARD,HORACE,1.5210513E-5,1,Private
LEONARD,JOHN,1.5210513E-5,1,Lieutenant
LEONARD,NOBLE,1.5210513E-5,1,Private
LEPINE,ALEXANDRE,1.5210513E-5,1,Private
LEPINE,WILFRID,1.5210513E-5,1,Private
LESCARBEAU,ULRIC,1.5210513E-5,1,Private
LESLIE,GEORGE ROBERT,1.5210513E-5,1,Private
LESLIE,HARRY EDMOND,1.5210513E-5,1,Private
LESLIE,THOMAS ELLIS,1.5210513E-5,1,Corporal
LESLYE,ALBERT,1.5210513E-5,1,Private
LESPERANCE,THOMAS,1.5210513E-5,1,Private
LESSARD,HENRI,1.5210513E-5,1,Private
LESSARD,WILFRID,1.5210513E-5,1,Sergeant
LESTER,JOSHUA,1.5210513E-5,1,Lance Corporal
LETOURNEAU,ADJUTOR,1.5210513E-5,1,Lieutenant
LEVAC,ALFRED,1.5210513E-5,1,Private
LEVANGIE,AMBROSE PAUL,1.5210513E-5,1,Private
LEVEILLE,JOSEPH RUDOLPH,1.5210513E-5,1,Private
LEVERSIDGE,HERBERT,1.5210513E-5,1,Private
LEVESQUE,HENRI,1.5210513E-5,1,Private
LEVESQUE,JOSEPH LOUIS,1.5210513E-5,1,Private
LEVESQUE,LEOPOLD,1.5210513E-5,1,Private
LEVESQUE,WILFRID,1.5210513E-5,1,Private
LEVITSKY,JOHN SAMUEL,1.5210513E-5,1,Private
LEVITZ,SAM,1.5210513E-5,1,Private
LEVY,ALWYN GORDON,1.5210513E-5,1,Second Lieutenant
LEWINGTON,SILAS,1.5210513E-5,1,Private
LEWINTON,RONALD WALTER,1.5210513E-5,1,Lieutenant
LEWIS,ARTHUR SCOTT,1.5210513E-5,1,Private
LEWIS,DANIEL HERBERT,1.5210513E-5,1,Private
LEWIS,FRANK ARTHUR,1.5210513E-5,1,Second Lieutenant
LEWIS,FREEMAN,1.5210513E-5,1,Gunner
LEWIS,HENRY STEWART,1.5210513E-5,1,Lieutenant
LEWIS,JAMES,1.5210513E-5,1,Private
LEWIS,JAMES BERNARD,1.5210513E-5,1,Private
LEWIS,JOHN,1.5210513E-5,1,Private
LEWIS,JOHN HENRY,1.5210513E-5,1,Private
LEWIS,JULIUS OPEL,1.5210513E-5,1,Corporal
LEWIS,MAURICE WALTER,1.5210513E-5,1,Private
LEWIS,MEREDITH BROWN,1.5210513E-5,1,Lieutenant
LEWIS,THOMAS,1.5210513E-5,1,Lance Corporal
LEWIS,WALTER,1.5210513E-5,1,Private
LEWIS,WILLIAM RAYMOND,1.5210513E-5,1,Private
LEWTAS,FRANK GORDON,1.5210513E-5,1,Lieutenant
LEWTAS,WILLIAM,1.5210513E-5,1,Private
LICKISS,GEORGE,1.5210513E-5,1,Sergeant
LIGHTFOOT,WILLIAM,1.5210513E-5,1,Private
LILLEW,HAROLD BRUCE,1.5210513E-5,1,Private
LILLIE,DAVID CHARLES,1.5210513E-5,1,Private
LIND,ANDREW,1.5210513E-5,1,Private
LIND,KENNETH HENRY,1.5210513E-5,1,Sapper
LINDAL,SKULI,1.5210513E-5,1,Private
LINDAL,STONI,1.5210513E-5,1,Private
LINDELL,JOHN OSCAR,1.5210513E-5,1,Lance Serjeant
LINDSAY,ALBERT HENRY,1.5210513E-5,1,Private
LINDSAY,JAMES BASDEN,1.5210513E-5,1,Second Lieutenant
LINDSAY,WILLIAM,1.5210513E-5,1,Lance Corporal
LINFOOT,JOHN ALEXANDER,1.5210513E-5,1,Private
LING,FRANCIS ALEXANDER,1.5210513E-5,1,Private
LING,WILSON NORMAN,1.5210513E-5,1,Private
LINGE,ARTHUR,1.5210513E-5,1,Private
LINGFORD,GEORGE KENNETH,1.5210513E-5,1,Trooper
LININGTON,SPENCER ARTHUR,1.5210513E-5,1,Private
LINK,LESLIE ALBERT,1.5210513E-5,1,Driver
LINNELL,HENRY RUPERT,1.5210513E-5,1,Major
LINNEN,ARTHUR RAY,1.5210513E-5,1,Private
LIPPE,ADOLPHE,1.5210513E-5,1,Private
LIPSETT,GEORGE,1.5210513E-5,1,Private
LIPSETT,GEORGE ARTHUR,1.5210513E-5,1,Lieutenant
LIPSEY,ALBERT,1.5210513E-5,1,Private
LIPSIT,CECIL WILLARD,1.5210513E-5,1,Private
LISQUIN,GILARD EUGENE,1.5210513E-5,1,Private
LISTER,GUY CARLTON,1.5210513E-5,1,Gunner
LITCHFIELD,RICHARD WILLIAM REGINALD,1.5210513E-5,1,Cadet
LITCHFIELD,THOMAS WILLIAM,1.5210513E-5,1,Private
LITTLE,ARCHIE,1.5210513E-5,1,Private
LITTLE,ARIEL JAMES,1.5210513E-5,1,Private
LITTLE,DOANE ELLERY,1.5210513E-5,1,Private
LITTLE,GREY,1.5210513E-5,1,Private
LITTLE,HARRY,1.5210513E-5,1,Private
LITTLE,JAMES,1.5210513E-5,1,Private
LITTLE,LEONARD JOHN,1.5210513E-5,1,Private
LITTLE,LEONARD WILLIAM,1.5210513E-5,1,Lieutenant
LITTLE,ROBERT NORMAN,1.5210513E-5,1,Private
LITTLE,ROY,1.5210513E-5,1,Corporal
LITTLE,WILLIAM,1.5210513E-5,1,Private
LITTLE,WILLIAM EDGAR,1.5210513E-5,1,Corporal
LITTLE,WILLIAM JOHN,1.5210513E-5,1,Lance Corporal
LITTLEJOHN,ROBERT OLIVER,1.5210513E-5,1,Private
LIVERMORE,HENRY NORMAN,1.5210513E-5,1,Private
LIVERNOIS,HORMIDAS,1.5210513E-5,1,Private
LIVINGSTON,DANIEL ARCHIBALD,1.5210513E-5,1,Lieutenant
LIVINGSTON,HUGH D'ALTON,1.5210513E-5,1,Lieutenant
LIVINGSTONE,CHARLES,1.5210513E-5,1,Private
LIVINGSTONE,HUGH DOUGLAS,1.5210513E-5,1,Lieutenant
LLOYD,ARTHUR EUSTACE,1.5210513E-5,1,Sergeant
LLOYD,EDWARD JESSE,1.5210513E-5,1,Private
LLOYD,JOHN LEWIS,1.5210513E-5,1,Captain
LLOYD,THOMAS ALFRED,1.5210513E-5,1,Private
LLOYD,WILERBRED,1.5210513E-5,1,Private
LLOYD-JONES,ALBERT,1.5210513E-5,1,Private
LOBER,JOHN,1.5210513E-5,1,Private
LOBSINGER,EDWARD,1.5210513E-5,1,Private
LOCEY,JOHN ALEXANDRIA,1.5210513E-5,1,Private
LOCHEED,RALPH WILLIAM,1.5210513E-5,1,Second Lieutenant
LOCK,FRANCIS CORNELIUS,1.5210513E-5,1,Private
LOCK,JAMES,1.5210513E-5,1,Private
LOCKE,FREDERICK WILLIAM,1.5210513E-5,1,Private
LOCKERBIE,DOUGLAS WILLIAM,1.5210513E-5,1,Private
LOCKERBY,ANDERSON MCINTOSH,1.5210513E-5,1,Private
LOCKHART,HERBERT FRANKLIN,1.5210513E-5,1,Lieutenant
LOCKHART,PERCY MCDONALD,1.5210513E-5,1,Private
LOCKLEY,DAVID,1.5210513E-5,1,Private
LOCKWOOD,JAMES CLARENCE,1.5210513E-5,1,Private
LOCKYER,WILFRED,1.5210513E-5,1,Private
LOCOCK,WILLIAM MARVIN,1.5210513E-5,1,Private
LODGE,HAROLD EDWARD JAMES,1.5210513E-5,1,Private
LOGAN,CARSON EDWARD,1.5210513E-5,1,Lance Corporal
LOGAN,ROBERT ALTON,1.5210513E-5,1,Private
LOGAN,WILLIAM HENRY,1.5210513E-5,1,Private
LOGUE,FRANCIS LEO,1.5210513E-5,1,Private
LOMAX,FRANK,1.5210513E-5,1,Private
LONG,CHARLES DOUGLAS,1.5210513E-5,1,Driver
LONG,EINAR STEFANSSON,1.5210513E-5,1,Private
LONG,WILLIAM GEORGE,1.5210513E-5,1,Sapper
LONGHURST,CECIL FRANK,1.5210513E-5,1,Private
LONGHURST,LEONARD ALLEN,1.5210513E-5,1,Private
LONGLADE,FRANCOIS XAZIER,1.5210513E-5,1,Sapper
LONGLEY,LLOYD ERNEST,1.5210513E-5,1,Lieutenant
LONGLEY,REGINALD GEORGE,1.5210513E-5,1,Trooper
LONGMUIR,GEORGE EDMUND,1.5210513E-5,1,Gunner
LONGNEY,VICTOR JOHN,1.5210513E-5,1,Private
LONGSTAFF,JOHN,1.5210513E-5,1,Private
LONSDALE,WILFRID RICHARD,1.5210513E-5,1,Private
LOOSE,ALFRED SMITH,1.5210513E-5,1,Private
LORD,WILLIAM,1.5210513E-5,1,Private
LORIMER,KENNETH,1.5210513E-5,1,Lieutenant
LORIMER,ROBERT,1.5210513E-5,1,Private
LORRIMAN,WILLIE BRUCE,1.5210513E-5,1,Private
LORTIE,ARTHUR,1.5210513E-5,1,Private
LOSSING,GEORGE WILLIAM,1.5210513E-5,1,Private
LOTT,CHARLES WILFRED,1.5210513E-5,1,Lieutenant
LOUDEN,JOHN ANGUS,1.5210513E-5,1,Private
LOUDOUN,DAVID,1.5210513E-5,1,Sapper
LOUGH,WILLIAM GRAHAM,1.5210513E-5,1,Private
LOUIS,GUST,1.5210513E-5,1,Gunner
LOUTHER,JAMES ALVIN,1.5210513E-5,1,Private
LOUTIT,STANLEY,1.5210513E-5,1,Private
LOUTTIT,WILLIAM WALLACE,1.5210513E-5,1,Gunner
LOVE,JAMES,1.5210513E-5,1,Private
LOVE,JOHN,1.5210513E-5,1,Private
LOVELESS,FLOYD BERTRAND,1.5210513E-5,1,Corporal
LOVELL,JAMES,1.5210513E-5,1,Private
LOVELL,WALTER,1.5210513E-5,1,Private
LOVIE,JOHN GORDON,1.5210513E-5,1,Private
LOW,CHARLES THOMAS,1.5210513E-5,1,Private
LOW,JAMES,1.5210513E-5,1,Private
LOW,THOMAS CAMPBELL,1.5210513E-5,1,Gunner
LOWE,DOUGLAS GEORGE,1.5210513E-5,1,Corporal
LOWE,MARGARET,1.5210513E-5,1,Nursing Sister
LOWE,THOMAS,1.5210513E-5,1,Private
LOWE,WILLIS JAMES,1.5210513E-5,1,Private
LOWERY,GEORGE EDWARD,1.5210513E-5,1,Private
LOWING,CHARLES DUDLEY,1.5210513E-5,1,Private
LOWNIE,WILLIAM NICHOLSON,1.5210513E-5,1,Private
LOWRIE,ROY FREDERIK,1.5210513E-5,1,Private
LOWTHER,NELSON SHIRLEY,1.5210513E-5,1,Corporal
LOYD,HUGH ARTHUR,1.5210513E-5,1,Private
LUBBOCK,MONTAGUE FARMER,1.5210513E-5,1,Private
LUCAS,ARTHUR WILLIAM,1.5210513E-5,1,Private
LUCAS,JAMES,1.5210513E-5,1,Corporal
LUCKETT,HAROLD GEORGE,1.5210513E-5,1,Private
LUFF,THOMAS,1.5210513E-5,1,Private
LUFF,WILLIAM ARTHUR,1.5210513E-5,1,Private
LUIGI,ARDENTI,1.5210513E-5,1,Private
LUKE,LAWERENCE EDWARD,1.5210513E-5,1,Private
LUMSDEN,DAVID LAW,1.5210513E-5,1,Private
LUND,WILLIAM,1.5210513E-5,1,Private
LUNEY,JOHN JOSEPH,1.5210513E-5,1,Private
LUNN,ARTHUR WILLIAM JAMES,1.5210513E-5,1,Private
LUNN,FRANK NORRIS,1.5210513E-5,1,Private
LUNN,GEOFFREY CYRIL,1.5210513E-5,1,Lieutenant
LUNO,EVANSTON HOLT,1.5210513E-5,1,Lieutenant
LUSH,GEORGE HENRY,1.5210513E-5,1,Private
LUTHER,WILLIAM THORNAS,1.5210513E-5,1,Private
LYALL,WILLIAM JAMES,1.5210513E-5,1,Private
LYCETT,FREDERICK,1.5210513E-5,1,Corporal
LYDIATT,HERBERT JAMES,1.5210513E-5,1,Trooper
LYE,ALFRED EDWIN HILTON,1.5210513E-5,1,Lieutenant
LYLE,JAMES,1.5210513E-5,1,Private
LYLE,WALTER FREDERICK,1.5210513E-5,1,Private
LYNCH,CECIL ANTONY,1.5210513E-5,1,Private
LYNCH,FELIX,1.5210513E-5,1,Private
LYNCH,WILLIAM,1.5210513E-5,1,Private
LYNDS,FRANCIS VERNON,1.5210513E-5,1,Corporal
LYNE,ERNEST JAMES,1.5210513E-5,1,Private
LYON,WILLIAM CAMPBELL ANDREW,1.5210513E-5,1,Private
LYONNAIS,HERVE,1.5210513E-5,1,Private
LYONS,ANDREW,1.5210513E-5,1,Gunner
LYONS,CHARLES EDWARD,1.5210513E-5,1,Private
LYONS,DAVID,1.5210513E-5,1,Private
LYONS,THOMAS GEORGE,1.5210513E-5,1,Private
LYONS,WILLIAM CROUCHER,1.5210513E-5,1,Private
LYTLE,WILLIAM JOHN,1.5210513E-5,1,Private
MACALLISTER,GEORGE WESLEY,1.5210513E-5,1,Second Lieutenant
MACARTHUR,DONALD JOSEPH,1.5210513E-5,1,Private
MACARTNEY,DONALD HALLIDAY,1.5210513E-5,1,Lieutenant
MACARTNEY,ERNEST ELDRED,1.5210513E-5,1,Lieutenant
MACARTNEY,LEONARD LORNE,1.5210513E-5,1,Private
MACAULAY,GEORGE,1.5210513E-5,1,Gunner
MACBETH,ROBERT EDWARD ANDREW,1.5210513E-5,1,Lieutenant
MACDONALD,ALEXANDER GILMOUR,1.5210513E-5,1,Lieutenant
MACDONALD,ALLAN DANIEL,1.5210513E-5,1,Private
MACDONALD,ANGUS URQUHART,1.5210513E-5,1,Private
MACDONALD,ARCHIBALD MACCUISH,1.5210513E-5,1,Private
MACDONALD,ARTHUR,1.5210513E-5,1,Private
MACDONALD,CLARENCE VIVIAN,1.5210513E-5,1,Captain
MACDONALD,COLIN GORDON,1.5210513E-5,1,Flight Sub Lieutenant
MACDONALD,DANIEL CHARLES,1.5210513E-5,1,Private
MACDONALD,DONALD,1.5210513E-5,1,Private
MACDONALD,DONALD JOSEPH,1.5210513E-5,1,Driver
MACDONALD,DONALD RANDOLPH,1.5210513E-5,1,Lieutenant
MACDONALD,FRANK JAMES,1.5210513E-5,1,Private
MACDONALD,GEORGE J,1.5210513E-5,1,Stoker 1st Class
MACDONALD,GEORGE OAXLEY,1.5210513E-5,1,Second Lieutenant
MACDONALD,HUGH,1.5210513E-5,1,Sapper
MACDONALD,HUGH MACKENZIE,1.5210513E-5,1,Sergeant
MACDONALD,HUGH SANFIELD,1.5210513E-5,1,Gunner
MACDONALD,JAMES,1.5210513E-5,1,Private
MACDONALD,JAMES LAMB,1.5210513E-5,1,Private
MACDONALD,JAMES THOMPSON,1.5210513E-5,1,Private
MACDONALD,JOHN,1.5210513E-5,1,Private
MACDONALD,JOHN ANGUS,1.5210513E-5,1,Sergeant
MACDONALD,JOHN ORR,1.5210513E-5,1,Sergeant
MACDONALD,JOHN PETER,1.5210513E-5,1,Private
MACDONALD,KATHERINE MAUD,1.5210513E-5,1,Nursing Sister
MACDONALD,MURDOCK,1.5210513E-5,1,Private
MACDONALD,PHILIP JOSEPH,1.5210513E-5,1,Private
MACDONALD,ROBERT BRUCE,1.5210513E-5,1,Private
MACDONALD,SEWARD CHARLES,1.5210513E-5,1,Private
MACDONALD,STANLEY ADDISON,1.5210513E-5,1,Private
MACDONALD,TEMPLE WILLIAM FABER,1.5210513E-5,1,Major
MACDONALD,THOMAS HOWARD,1.5210513E-5,1,Lieutenant Colonel
MACDONALD,WILLIAM,1.5210513E-5,1,Private
MACDONALD,WILLIAM,1.5210513E-5,1,Corporal
MACDONALD,WILLIAM,1.5210513E-5,1,Private
MACDONALD,WILLIAM,1.5210513E-5,1,Second Lieutenant
MACDONELL,ANGUS DUNCAN,1.5210513E-5,1,Lance Corporal
MACDONELL,CHARLES EDWARD,1.5210513E-5,1,Sergeant
MACDONELL,JAMES ALEXANDER,1.5210513E-5,1,Lieutenant Colonel
MACDONNELL,GLADWYN JOHN,1.5210513E-5,1,Corporal
MACDONNELL,SHIRLEY JOHN,1.5210513E-5,1,Private
MACDOUGALL,JOHN,1.5210513E-5,1,Private
MACEACHERN,ANDREW JOSEPH,1.5210513E-5,1,Private
MACFADYEN,NEIL,1.5210513E-5,1,Private
MACFARLANE,JAMES RITCHIE,1.5210513E-5,1,Private
MACFARLANE,JOHN,1.5210513E-5,1,Private
MACFARLANE,WILLIAM,1.5210513E-5,1,Private
MACGILLIVRAY,DOUGAL,1.5210513E-5,1,Private
MACGOWAN,ARCHIBALD,1.5210513E-5,1,Private
MACGRAY,BENJAMIN HORTON,1.5210513E-5,1,Private
MACGREGOR,ALEXANDER,1.5210513E-5,1,Captain
MACGREGOR,DONALD HAMILTON,1.5210513E-5,1,Second Lieutenant
MACGREGOR,DONALD SILAS,1.5210513E-5,1,Private
MACGREGOR,HOWARD GLADSTONE,1.5210513E-5,1,Private
MACGREGOR,JOHN,1.5210513E-5,1,Private
MACHIN,JAMES EDWIN,1.5210513E-5,1,Private
MACHON,CHARLES JOHN,1.5210513E-5,1,Private
MACHUM,RONALD SUTHERLAND,1.5210513E-5,1,Lieutenant
MACINALLY,CECIL,1.5210513E-5,1,Private
MACINNES,DUNCAN SAYRE,1.5210513E-5,1,Brigadier General
MACINNES,MALCOLM,1.5210513E-5,1,Private
MACINTYRE,ERNEST CAMPBELL,1.5210513E-5,1,Private
MACINTYRE,LYNN RIGGS,1.5210513E-5,1,Private
MACIVER,DANIEL JOHN,1.5210513E-5,1,Private
MACIVOR,JOSEPH HARTLEY,1.5210513E-5,1,Lieutenant
MACK,JOHN,1.5210513E-5,1,Corporal
MACKARACHER,FREDERICK STUART,1.5210513E-5,1,Private
MACKAY,ALBERT VICTOR,1.5210513E-5,1,Corporal
MACKAY,ANDREW,1.5210513E-5,1,Private
MACKAY,ANGUS,1.5210513E-5,1,Sergeant
MACKAY,GEORGE,1.5210513E-5,1,Private
MACKAY,JOHN,1.5210513E-5,1,Private
MACKAY,MACKAY,1.5210513E-5,1,Lieutenant
MACKAY,PETER,1.5210513E-5,1,Private
MACKAY,REAY,1.5210513E-5,1,Captain
MACKEDIE,ALAN REGINALD,1.5210513E-5,1,Captain
MACKEIGAN,NEIL JOHN,1.5210513E-5,1,Private
MACKEN,REGINALD THORNTON,1.5210513E-5,1,Private
MACKENZIE,ALEXANDER,1.5210513E-5,1,Private
MACKENZIE,ANDREW STRATHERN,1.5210513E-5,1,Private
MACKENZIE,DONALD ROSS,1.5210513E-5,1,Sergeant
MACKENZIE,DOUGLAS FRASER,1.5210513E-5,1,Second Lieutenant
MACKENZIE,FRANK LEIGH,1.5210513E-5,1,Private
MACKENZIE,GEORGE ALEXANDER,1.5210513E-5,1,Private
MACKENZIE,HARRY STUART,1.5210513E-5,1,Lieutenant
MACKENZIE,JOHN,1.5210513E-5,1,Private
MACKENZIE,KENNETH,1.5210513E-5,1,Private
MACKENZIE,MURDO,1.5210513E-5,1,Private
MACKENZIE,NORMAN JOHN,1.5210513E-5,1,Sapper
MACKENZIE,RODERICK,1.5210513E-5,1,Sergeant
MACKENZIE,WILLIAM,1.5210513E-5,1,Private
MACKENZIE,WILLIAM ROBERTSON,1.5210513E-5,1,Private
MACKEY,ALBERT ERNEST,1.5210513E-5,1,Private
MACKEY,GEORGE ARTHUR,1.5210513E-5,1,Private
MACKIE,JAMES MATTHEW,1.5210513E-5,1,Lieutenant
MACKIE,JOHN,1.5210513E-5,1,Private
MACKIE,ROBERT,1.5210513E-5,1,Private
MACKINNON,AUBREY,1.5210513E-5,1,Lieutenant
MACKINNON,MARTIN WILLIAM,1.5210513E-5,1,Captain
MACKINNON,NORMAN SCOTT,1.5210513E-5,1,Chief Skipper
MACKINTOSH,ALBERT,1.5210513E-5,1,Lance Corporal
MACKINTOSH,ARCHIBALD,1.5210513E-5,1,Lance Corporal
MACKINTOSH,ROBERT SMITH,1.5210513E-5,1,Private
MACKLIN,CHARLES PURSELL,1.5210513E-5,1,Lieutenant
MACKLIN,JOHN JAMES MALCOLM,1.5210513E-5,1,Lieutenant
MACKNEY,WILLIAM HENRY,1.5210513E-5,1,Private
MACKRETH,WILFRED,1.5210513E-5,1,Private
MACLACHLAN,JOHN,1.5210513E-5,1,Quartermaster Sergeant
MACLACHLAN,PETER MALCOLM,1.5210513E-5,1,Captain
MACLARDY,FRANK EDGAR,1.5210513E-5,1,Sapper
MACLAREN,WILLIAM,1.5210513E-5,1,Private
MACLEAN,ALAN PRATT,1.5210513E-5,1,Captain
MACLEAN,ALEX STEWART,1.5210513E-5,1,Private
MACLEAN,DONALD HECTOR,1.5210513E-5,1,Private
MACLEAN,HECTOR NORMAN,1.5210513E-5,1,Private
MACLEAN,JOHN NEIL,1.5210513E-5,1,Private
MACLEAN,NEIL,1.5210513E-5,1,Private
MACLEAN,NORMAN MACLEOD,1.5210513E-5,1,Captain
MACLEAN,RONALD,1.5210513E-5,1,Private
MACLEAY,DONALD COLIN,1.5210513E-5,1,Private
MACLENNAN,AENEAS ADAM,1.5210513E-5,1,Private
MACLEOD,ALEXANDER KENNETH,1.5210513E-5,1,Private
MACLEOD,GEORGE,1.5210513E-5,1,Private
MACLEOD,JAMES REID WILSON,1.5210513E-5,1,Corporal
MACLEOD,JOHN,1.5210513E-5,1,Private
MACLEOD,JOHN ARCHIBALD,1.5210513E-5,1,Private
MACLEOD,MALCOLM,1.5210513E-5,1,Private
MACLEOD,MURDO KENNETH,1.5210513E-5,1,Private
MACMARTIN,PERCY VICTOR,1.5210513E-5,1,Private
MACMILLAN,ALEXANDER PEARSON,1.5210513E-5,1,Lieutenant
MACMILLAN,HORACE GODDARD,1.5210513E-5,1,Sergeant
MACMULLIN,STEVEN PENNINGTON,1.5210513E-5,1,Private
MACMURCHY,WILLIAM CROZIER,1.5210513E-5,1,Private
MACNAB,CHARLES STEVENSON,1.5210513E-5,1,Private
MACNEIL,STEPHEN JOSEPH,1.5210513E-5,1,Private
MACNEVIN,WILLIAM GORDON,1.5210513E-5,1,Captain
MACPHAIL,DONALD GEORGE,1.5210513E-5,1,Honourary Captain
MACPHEE,ANGUS,1.5210513E-5,1,Private
MACPHEE,DANIEL,1.5210513E-5,1,Private
MACPHEE,JOHN VICTOR,1.5210513E-5,1,Private
MACPHERSON,AGNES,1.5210513E-5,1,Nursing Sister
MACPHERSON,BARCLAY,1.5210513E-5,1,Private
MACPHERSON,DONALD,1.5210513E-5,1,Lance Serjeant
MACPHERSON,EDWARD MOORE,1.5210513E-5,1,Private
MACPHERSON,ERNEST ROY,1.5210513E-5,1,Private
MACPHERSON,JOHN ROBERT,1.5210513E-5,1,Private
MACPHERSON,JOHN ROSS,1.5210513E-5,1,Captain
MACPHERSON,SOMERVILLE,1.5210513E-5,1,Private
MACQUARRIE,HEATH WARD,1.5210513E-5,1,Private
MACRAE,ALEXANDER JONES,1.5210513E-5,1,Private
MACRAE,PETER NICHOLSON,1.5210513E-5,1,Private
MACRITCHIE,DANIEL MADISON,1.5210513E-5,1,Lance Corporal
MACWATT,THOMAS,1.5210513E-5,1,Private
MADDEN,ERNEST,1.5210513E-5,1,Private
MADDEN,JEROME JOSEPH,1.5210513E-5,1,Sapper
MADDOCKS,DANIEL,1.5210513E-5,1,Sapper
MADELEY,ASHTON BERNARD,1.5210513E-5,1,Armourer Corporal
MADILL,RALPH,1.5210513E-5,1,Private
MADORE,AMBROISE HENRY,1.5210513E-5,1,Lance Corporal
MAEBUS,HARRY FREDERICK,1.5210513E-5,1,Private
MAGEE,WILLIAM,1.5210513E-5,1,Private
MAGERE,EDWARD ELMER,1.5210513E-5,1,Private
MAGGIO,ARMAND,1.5210513E-5,1,Company Sergeant Major
MAGILL,HERBERT THOMAS FERGUSON,1.5210513E-5,1,Private
MAGILL,JAMES,1.5210513E-5,1,Private
MAGNUSSON,GUDMUNDUR,1.5210513E-5,1,Private
MAGOR,GERALD ATKINSON,1.5210513E-5,1,Captain
MAGOR,NORMAN ANSLEY,1.5210513E-5,1,Captain
MAGUIRE,DANIEL JOSEPH,1.5210513E-5,1,Private
MAHER,ALFRED,1.5210513E-5,1,Private
MAHER,MICHAEL,1.5210513E-5,1,Private
MAHER,WILLIAM PATRICK,1.5210513E-5,1,Private
MAHONEY,EDWARD PIOUS,1.5210513E-5,1,Private
MAHONEY,JAMES,1.5210513E-5,1,Private
MAHONEY,ROBERT JAMES,1.5210513E-5,1,Private
MAHONEY,WILLIAM BRENTON,1.5210513E-5,1,Sergeant
MAHOOD,SHERMAN GEORGE,1.5210513E-5,1,Lance Corporal
MAHY,HENRY JOHN,1.5210513E-5,1,Lance Serjeant
MAIDLOW,HENRY JAMES,1.5210513E-5,1,Sapper
MAILLEY,JOSEPH HENRY,1.5210513E-5,1,Private
MAIR,ANDREW,1.5210513E-5,1,Private
MAIR,JAMES KNOX,1.5210513E-5,1,Lieutenant
MAIRS,NORMAN FRANCIS,1.5210513E-5,1,Sergeant
MAITLAND,FREDERICK ROBERT,1.5210513E-5,1,Private
MAITLAND-DOUGALL,WILLIAM MCKINSTRY,1.5210513E-5,1,Acting Lieutenant
MAJOR,JOHN WILLIAM,1.5210513E-5,1,Sapper
MALCOLM,ALEXANDER,1.5210513E-5,1,Private
MALCOLM,FRANK EDWIN,1.5210513E-5,1,Lance Serjeant
MALCOLM,LEONARD,1.5210513E-5,1,Private
MALCOLM,THOMAS FRED,1.5210513E-5,1,Private
MALCOMSON,SAMUEL,1.5210513E-5,1,Private
MALEY,HADDEN,1.5210513E-5,1,Private
MALEY,JOHN HENRY,1.5210513E-5,1,Driver
MALHERBE,JOHN,1.5210513E-5,1,Sergeant
MALIN,FRANS,1.5210513E-5,1,Private
MALKIN,EDWARD SUTHERLAND,1.5210513E-5,1,Private
MALLETT,RAY,1.5210513E-5,1,Second Lieutenant
MALLETTE,EDOUARD,1.5210513E-5,1,Sergeant
MALLINSON,HORACE,1.5210513E-5,1,Private
MALLOY,NORMAN ARCHIBALD,1.5210513E-5,1,Private
MALONE,JOSEPH,1.5210513E-5,1,Corporal
MALONEY,ERNEST ALFRED,1.5210513E-5,1,Private
MALONEY,MANLEY,1.5210513E-5,1,Private
MALOUIN,JOSEPH,1.5210513E-5,1,Private
MALPASS,WILFRED ARTHUR,1.5210513E-5,1,Private
MALTBY,ARTHUR,1.5210513E-5,1,Private
MALTBY,ROBERT,1.5210513E-5,1,Private
MALYON,FRANK RUSSELL,1.5210513E-5,1,Private
MANAHAN,LEO ALFRED,1.5210513E-5,1,Private
MANDER,FREDERICK RIDGE,1.5210513E-5,1,Private
MANDERS,HENRY JOHN,1.5210513E-5,1,Sergeant
MANGAN,MICHAEL EDWARD,1.5210513E-5,1,Private
MANGIN,REUBEN ADDISON,1.5210513E-5,1,Second Lieutenant
MANHARD,CLAIR LLEWELLYN HUGH,1.5210513E-5,1,Gunner
MANISFIELD,WILLIAM,1.5210513E-5,1,Private
MANITOBENIS,ANTOINE,1.5210513E-5,1,Private
MANLEY,GEORGE,1.5210513E-5,1,Private
MANLEY,TERENCE WOOD,1.5210513E-5,1,Second Lieutenant
MANN,HARRY,1.5210513E-5,1,Lance Corporal
MANNERS,JOHN,1.5210513E-5,1,Lance Corporal
MANNING,ALFRED WILLIAM,1.5210513E-5,1,Private
MANNING,CLARENCE ROBERT,1.5210513E-5,1,Private
MANNING,GEORGE,1.5210513E-5,1,Private
MANNING,JOHN SPEED,1.5210513E-5,1,Captain
